Exp,run,densitytype,Bed_height,Particle_type,Init_Conc,Conservative,slope(tan),Temp,d50 (micron),Rhos(kgm),Rhoa(kgm),mu,Injection,Cprofile_available,submarine,flume_wide,n,Depositional,DepoThick(dm3),Bed Condition,Confined,IsNumerical
Simmons2020,event04-414,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-415,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-416,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-417,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-418,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-419,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-420,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-421,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-422,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-423,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-424,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-425,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-426,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-427,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-428,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-429,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-430,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-431,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-432,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-433,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-434,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-435,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-436,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-437,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-438,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-439,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-440,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-441,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-442,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-443,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-444,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-445,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-446,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-447,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-448,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-449,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-450,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-451,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-452,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-453,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-454,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-455,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-456,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-457,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-458,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-459,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-460,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-461,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-462,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-463,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-464,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-465,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-466,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-467,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-468,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-469,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-470,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-471,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-472,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-473,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-474,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-475,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-476,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-477,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-478,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-479,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-480,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-481,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-482,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-483,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-484,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-485,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-486,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-487,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-488,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-489,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-490,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-491,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-492,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-493,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-494,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-495,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-496,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-497,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-498,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-499,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event04-500,VC,0,Quartz sand,0,Non-Conservative,0.007,,9.9,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-500,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-501,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-502,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-503,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-504,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-505,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-506,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-507,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-508,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-509,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-510,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-511,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-512,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-513,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-514,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-515,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-516,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-517,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-518,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-519,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-520,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-521,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-522,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-523,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-524,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-525,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-526,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-527,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-528,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-529,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-530,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-531,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-532,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-533,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-534,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-535,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-536,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-537,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-538,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-539,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-540,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-541,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-542,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-543,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-544,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-545,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-546,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-547,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-548,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-549,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-550,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-551,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-552,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-553,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-554,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-555,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-556,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-557,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-558,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-559,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-560,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-561,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-562,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-563,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-564,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-565,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-566,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-567,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-568,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-569,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-570,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-571,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-572,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-573,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-574,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-575,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-576,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-577,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-578,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-579,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-580,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-581,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-582,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-583,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-584,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-585,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-586,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-587,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-588,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
